Teacher Name,Teacher Rating (Avg),Teacher Rating (STD),Teacher Helpfulness (Avg),Teacher Helpfulness (STD),Number of Ratings,Number of Classes
Julian A. Chacon-Castano,6.1,0.4,6.1800000000000015,0.4400000000000001,15.0,2
Aaron E. Ramirez,5.668571428571428,0.1953333101158538,5.8,0.3333809489800774,70.0,5
Julie E. Greenberg,5.716901408450704,0.2096179727624959,5.594366197183097,0.1934762233407881,71.0,4
Nikolas A. Albarran,6.455555555555556,0.4219297232455006,6.555555555555555,0.4969039949999533,9.0,3
Anna K. Young,6.563636363636364,0.4333227377386539,6.563636363636364,0.4333227377386539,11.0,3
Yasmin H. Siahpoosh,7.0,0.0,6.7,0.0,7.0,1
Guannan Han,5.62,0.0979795897113272,5.18,0.1469693845669906,5.0,2
Yiche Wu,6.166666666666667,0.4714045207910317,6.166666666666667,0.4714045207910317,6.0,2
Sophie Waller,5.7,0.0,5.0,0.0,3.0,1
Kevin Vanslette,3.8,0.0,3.4,0.0,5.0,1
Aaron S. Baumgarten,6.55,0.25,6.65,0.25,18.0,2
Lyndie L. Zollinger,7.0,0.0,7.0,0.0,1.0,1
Mary Claire Tellers,6.646153846153847,0.1946017021642077,6.676923076923076,0.097300851082104,13.0,2
Ashley Brown Raynal,6.5,0.0,6.4,0.0,11.0,1
Rohit Balasaheb Supekar,6.3725000000000005,0.0631961232988227,6.409999999999999,0.0299999999999999,40.0,4
Suhyoun Yu,6.877272727272728,0.0419070202604224,6.877272727272728,0.0419070202604224,22.0,2
Rushina Jaidip Shah,5.9975609756097565,0.0999702513752152,5.9487804878048784,0.0499851256876076,41.0,2
Steven Yip Fun Yeung,5.49,0.44933283877321956,5.3950000000000005,0.4477443466979786,20.0,3
Neil Zi-Xun Jia,4.279999999999999,0.2993325909419151,4.086666666666667,0.1995550606279434,15.0,2
Samantha Ann McBride,6.582608695652175,0.1464126803520237,6.704347826086957,0.2440211339200396,23.0,2
Megan McCandless,6.5,0.0,6.5,0.0,2.0,1
Aniwat Tiralap,6.036486486486487,0.3108724968163706,6.101351351351352,0.2327817927560364,74.0,7
Ryan P. Koeppen,6.3,0.0,6.3,0.0,12.0,1
Rebecca A. Kurfess,6.5,0.0,6.5,0.0,13.0,1
Fiona R. Grant,6.4,0.0,6.5,0.0,11.0,1
Kelly Chen,6.9,0.0,6.8,0.0,15.0,1
Christine Noh,7.0,0.0,7.0,0.0,13.0,1
Erika J. Anderson,6.8,0.0,6.9,0.0,10.0,1
David Larson,7.0,0.0,7.0,0.0,3.0,2
Audrey N. Bosquet,6.744594594594595,0.1264290121210984,6.662162162162162,0.210342515206587,74.0,7
Geoffrey T. Tsai,6.855681818181819,0.0688508839077324,6.797727272727273,0.1331244058691588,88.0,7
Miranda P. Kotidis,6.25,0.75,6.25,0.75,4.0,2
Boyu Fan,6.642307692307692,0.0494047406871738,6.699999999999999,8.881784197001252e-16,26.0,2
Shiyao Sun,6.0,0.0,6.2,0.0,5.0,1
Jeonyoon Lee,7.0,0.0,7.0,0.0,3.0,1
Xinchen Ni,6.145,0.5953780311701129,6.01,0.6449030934954489,20.0,8
Elfar Adalsteinsson,7.0,0.0,6.9,0.0,8.0,1
Georgy D. Guryev,7.0,0.0,7.0,0.0,6.0,1
Haozhe Wang,5.3,0.0,5.6,0.0,9.0,1
David L. Darmofal,6.1,0.0,6.1,0.0,15.0,1
Benjamin L. Couchman,6.9,0.0,7.0,0.0,13.0,1
Michael Austin Demarco,6.6,0.0,6.6,0.0,21.0,1
David Francisco Theurel,0.0,0.0,0.0,0.0,0.0,1
Jasmine Sinanan-Singh,0.0,0.0,0.0,0.0,0.0,1
Nastasia E. Winey,5.5,0.0,5.5,0.0,2.0,1
Filippos Edward Sotiropoulos,6.366666666666667,0.2357022603955158,6.433333333333334,0.1885618083164128,9.0,2
Brij M. Bhushan,6.870769230769231,0.09563243241797,6.835384615384615,0.0478162162089854,65.0,3
Elaine Chen,6.2,0.0,5.9,0.0,14.0,1
Darius J. Chan,6.3,0.0,7.0,0.0,3.0,1
Claudia J. Chen,6.0,0.0,7.0,0.0,2.0,1
Caela G. Gomes,5.4071428571428575,1.2348882457906207,5.121428571428572,1.438341590378393,14.0,3
Graham Michael Leverick,6.2,0.0,5.8,0.0,5.0,1
Dajiang Suo,0.0,0.0,0.0,0.0,0.0,1
Gokul Prasath Rajamanickam,5.366666666666667,0.8013876853447539,5.366666666666667,0.8013876853447539,6.0,2
Malcah Effron,5.414285714285715,0.2565071507138678,5.462857142857143,0.3225662406263817,35.0,7
Eliot Henry Frank,5.059770114942528,0.5421243378852981,5.175862068965519,0.4793351519256451,174.0,15
Sally S. Liu,0.0,0.0,0.0,0.0,0.0,1
Max Andrew Stockslager,6.5,0.0,6.7,0.0,11.0,1
Peter A. Traykovski,5.882352941176471,0.5271848588801903,5.705882352941177,0.3095928792221358,17.0,3
Michael V. Jakuba,5.946153846153847,0.0498518515262141,5.784615384615384,0.1994074061048574,13.0,2
Austin Robert Jolley,5.9,0.0,6.3,0.0,7.0,1
Andrew J. Gillespy,6.703030303030303,0.3554637163300647,6.46060606060606,0.6848753011644434,33.0,8
Brian Stanfield,5.5,0.0,5.3,0.0,4.0,1
Kathleen Ann Bergeron,,,,,6.0,4
Brandon Arthur Dorr,5.0,0.0,4.9,0.0,10.0,1
Diana Nicole Gong,6.3,0.0,6.5,0.0,6.0,1
Tarun V. Kamath,5.8,0.0,5.8,0.0,16.0,1
Vaibhavi B. Shah,6.1,0.0,6.3,0.0,11.0,1
Jocelyn S. Yao,5.4,0.0,5.3,0.0,10.0,1
Alan J. Grodzinsky,6.603601440576233,0.17656586594223744,6.386914765906363,0.2519726993833836,833.0,28
Bruce Tidor,4.663043478260869,0.2140283358446339,4.658695652173913,0.2222181526617497,46.0,3
Sungkwon Lee,6.3,0.0,6.6,0.0,10.0,1
Sergio Andre Rodriguez,5.0,0.0,5.3,0.0,9.0,1
Brian Patrick Hohmann,6.0,0.0,6.2,0.0,5.0,1
Simon C. Bellemare,6.306896551724138,0.2448518686355412,6.253448275862069,0.2841900270286496,58.0,6
Arjun Chandar,6.1,0.0,6.1,0.0,15.0,1
Surya Effendy,6.1,0.0,6.2,0.0,16.0,1
Daniel Adam Doneson,6.264166666666667,0.3412711124930179,6.180000000000001,0.4015802119958934,120.0,10
Rory G. Schacter,6.125454545454545,0.4349370620375827,6.114545454545455,0.3106697643468685,55.0,9
Prashant Kishore Purohit,0.0,0.0,0.0,0.0,0.0,1
Katie Soyoung Hahm,6.3,0.0,6.4,0.0,9.0,1
Mallory M. Whalen,0.0,0.0,0.0,0.0,0.0,1
Daniel J. Gonzalez,6.340816326530612,0.1497186031914793,6.436734693877551,0.3578244225423461,49.0,3
Tyler T. Hamer,6.504,0.1399428454762871,6.572,0.1865904606350497,50.0,2
Mohammad M. Farazmand,5.621739130434783,0.4293134273506845,5.495652173913043,0.4676288577303915,23.0,3
Mojtaba Forghani Oozroody,6.141538461538461,0.6693032675143052,6.327692307692307,0.64175425258432,65.0,6
Lup Wai Chew,6.0,0.0,6.0,0.0,22.0,1
Valerie Peng,6.5,0.0,6.5,0.0,11.0,1
Folkers E. Rojas,4.425806451612903,0.2341322233757944,5.16774193548387,0.5670450268144179,31.0,3
Zoe Sherina Lemon,6.4,0.0,6.4,0.0,16.0,1
Ali Ramazani,4.1,0.0,3.8,0.0,33.0,1
Tareq Saqr,5.0,0.0,5.4,0.0,5.0,1
Kwabena Kesse Arthur,5.5,0.0,5.8,0.0,22.0,1
James Maxwell Salamy,5.5,0.0,5.7,0.0,20.0,1
Haeseong Kim,5.1,0.0,5.2,0.0,23.0,1
Sahil Rajesh Shah,6.936363636363637,0.0481045692920832,6.754545454545456,0.192418277168334,11.0,2
Victor Prost,6.758620689655173,0.1034482758620687,6.848275862068966,0.0855839561792474,29.0,4
Andrea Michelle Lehn,5.878571428571428,0.343674620677697,6.035714285714286,0.4775041403816646,28.0,5
Ryan A. Gulland,6.820000000000001,0.0979795897113272,6.880000000000001,0.1469693845669906,45.0,2
Or Oppenheimer,6.699999999999999,0.107417231105915,6.751923076923077,0.0604164541246345,52.0,3
Jane E. Kokernak,6.416800000000001,0.5204976080636685,6.425200000000001,0.5150193782761964,250.0,34
Benjamin R. Nahill,7.0,0.0,7.0,0.0,3.0,2
Jeff Senez,6.445454545454546,0.4356054018440343,6.590909090909091,0.3117532399905863,11.0,6
Aaron S. Rose,6.0,0.0,6.0,0.0,2.0,2
Joyce Tu,6.666666666666667,0.2357022603955158,7.0,0.0,3.0,2
Natalie B. Alper,6.0,0.5,6.1,0.6000000000000001,8.0,2
Robert H. Myers,4.0,0.0,5.0,0.0,1.0,1
Stephen W. Rudolph,6.3,0.0,7.0,0.0,4.0,1
Peter Tully Godart,6.053571428571429,0.6753211632026557,5.992857142857143,0.8026423200140589,28.0,5
Thomas R. Consi,6.422857142857144,0.3594326595270579,6.348571428571428,0.3392187903921332,35.0,5
Dixia Fan,6.2627906976744185,0.2352863231617069,6.255813953488372,0.3724852583824987,43.0,7
Suzanne T. Lane,6.4,0.2,6.4,0.2,5.0,2
Arun Krishnadas,6.3,0.0,6.513333333333333,0.099107124982123,30.0,2
Simon Lutz Batzner,6.414285714285714,0.1456862718169366,6.476190476190476,0.0971241812112908,21.0,2
Kaitlyn Tuley Hood,5.888888888888889,0.5506449641495051,5.892592592592592,0.5805016514640913,27.0,6
Bianca Giovanardi,6.8,0.0,6.9,0.0,8.0,1
Span Spanbauer,6.734375,0.1706776475552671,6.746875,0.2397712125652285,32.0,3
Mo Deng,5.73953488372093,0.1557271538863558,5.658139534883722,0.2325116232548834,43.0,4
Daniel Pekka Poe,6.0,0.0,6.3,0.0,6.0,1
Yongji Wang,5.938461538461539,0.4105127404346566,5.676923076923076,0.2886409698352879,13.0,3
Nicholas R. Meyer,6.0,1.224744871391589,6.171428571428572,1.2947302926139657,7.0,2
Zoe Bornhorst,6.3875,0.2315032397181517,6.4750000000000005,0.1984313483298441,8.0,2
Laura Y. Li,6.8,0.0,6.5,0.0,4.0,2
Karl K. Berggren,6.522857142857143,0.3338825407540924,6.154285714285714,0.3944926992935587,35.0,4
Akshay Agarwal,6.65,0.1499999999999999,6.65,0.1499999999999999,8.0,2
Di Zhu,6.8,0.0,6.8,0.0,5.0,1
Anish Paul Antony,5.0,0.0,4.9,0.0,7.0,1
Benjamin Miller,6.0777777777777775,0.0415739709641547,5.844444444444445,0.0831479419283098,9.0,2
Karen Boiko,5.944155844155844,0.5699153517673755,5.946753246753246,0.9077708412103772,77.0,24
Jane Calena Abbott,4.84,1.08,4.6,1.2,5.0,2
Karen Pepper,5.833333333333333,0.4714045207910317,5.7,0.5656854249492381,6.0,2
Jiahui Fu,6.3,0.0,6.3,0.0,3.0,1
Henrik Schmidt,5.21828793774319,0.8677177155177679,5.115175097276263,0.7864385988302262,257.0,31
Caileigh Fitzgerald,6.363636363636363,0.3983436781855752,6.254545454545454,0.4979295977319692,11.0,2
Paul Michael Robinette,6.727272727272728,0.128564869306645,6.727272727272728,0.128564869306645,11.0,3
Michael Novitzky,6.776923076923077,0.1804006061470551,6.769230769230769,0.2919025532463117,13.0,3
Michael Kaiping Liu,6.0,0.0,6.0,0.0,1.0,1
Joel P. Harbour,6.112844036697247,0.5458939167420706,6.053211009174311,0.5562932378559914,109.0,23
Shakti Shaligram,6.0,0.0,6.0,0.0,7.0,1
Emily Hsu,6.628571428571429,0.2788460185134732,6.628571428571429,0.2788460185134732,14.0,4
Lisa Crofoot,6.2,0.0,6.1,0.0,17.0,1
Sabira Lakhani,6.2,0.0,6.2,0.0,13.0,1
Pierre A. Colombe,6.5,0.0,6.5,0.0,2.0,1
Daniel Teichmann,5.3,0.0,5.4,0.0,14.0,1
Hope J. Chen,6.7,0.0,6.9,0.0,23.0,1
Maxwell M. Freitas,6.5,0.0,6.6,0.0,24.0,1
Kristen R. Frombach,6.5,0.0,6.4,0.0,13.0,1
Bashar M. Hamza,6.8,0.0,6.9,0.0,19.0,1
Chloe Michelle Wu,6.8,0.0,6.8,0.0,14.0,1
Jiliang Hu,4.8,0.0,4.8,0.0,12.0,1
Eamonn Shirey,6.4,0.0,6.7,0.0,9.0,1
Peter E. Horgan,5.8,0.0,5.8,0.0,5.0,1
Sarah A. Moseson,6.8,0.0,6.5,0.0,4.0,1
Michael A. Pena,5.0,0.0,5.2,0.0,6.0,1
Prateek Kukreja,6.143750000000001,0.2946793808531568,6.121874999999999,0.1473396904265784,32.0,2
Bruce C. Arntzen,4.660526315789475,1.062529126209875,4.755263157894737,1.108150989242192,152.0,7
Sertac Karaman,0.0,0.0,0.0,0.0,0.0,1
Craig B. Cheney,6.495,0.3499642838919425,6.14,0.535163526410386,20.0,3
Shirley S. Lu,6.8,0.0,6.8,0.0,8.0,1
Nathaniel J. Huffman,6.8,0.0,6.8,0.0,8.0,1
Alexandrine Obrand,7.0,0.0,7.0,0.0,2.0,1
Hector A. Castillo,7.0,0.0,7.0,0.0,1.0,1
Ian A. Waitz,6.866666666666666,0.0942809041582064,6.866666666666666,0.0942809041582064,9.0,2
Katherine R. Weishaar,6.857142857142857,0.0903507902905252,6.714285714285714,0.1807015805810504,7.0,2
Darshita Shah,7.0,0.0,7.0,0.0,8.0,2
Dextina Alana Booker,6.5,0.0,6.6,0.0,8.0,1
Guillermo Fabian Diaz Lankenau,6.65,0.3500000000000001,6.8500000000000005,0.1499999999999999,6.0,2
Anastasia K. Ostrowski,5.7,0.0,5.8500000000000005,0.1499999999999999,6.0,2
Antti Surma-Aho,4.3,0.0,4.3,0.0,3.0,1
Yu Ma,4.9,0.0,4.8,0.0,18.0,1
Katherine W. Young,5.9,0.0,5.6,0.0,8.0,1
Joe Merrill Rife,6.094736842105262,0.256440583475365,5.773684210526315,0.3822951536281029,19.0,4
Jianhui Pan,6.555555555555555,0.3975231959999625,6.0,0.8944271909999157,9.0,2
Xinqi Zhao,7.0,0.0,7.0,0.0,4.0,2
Lyndie L. Mitchell,6.3,0.0,6.5,0.0,6.0,1
Matthew J. Quejada,6.604347826086957,0.1428841454361302,6.6695652173913045,0.0952560969574202,23.0,2
Ashley B. Raynal,6.3,0.1099682829538315,6.383720930232558,0.2505159629673534,43.0,6
Mo Chen,5.1,0.0,5.1,0.0,8.0,1
Arkopal Dutt,6.685714285714285,0.1641303613296581,6.842857142857143,0.082065180664829,14.0,2
Mei Yi Cheung,6.012941176470589,0.5355125604709429,6.110588235294116,0.5050389686564709,85.0,5
Zeyu Zhang,3.6,0.0,3.6,0.0,10.0,1
Konstantin Turitsyn,5.512723658051689,0.5111841952642999,5.675745526838967,0.5538301399449133,503.0,28
Harriet A. Chiu,6.041176470588235,0.1911538448149635,6.141176470588236,0.1911538448149639,17.0,2
Saviz Mowlavi,6.508163265306122,0.2754119250259155,6.559183673469387,0.3294512241913813,49.0,4
Jiawei Zhou,6.1,0.0,6.2,0.0,13.0,1
William James Sawyer,6.2,0.0,6.6,0.0,5.0,1
Bethany R. Lettiere,5.833333333333333,0.3299831645537223,5.699999999999999,0.1414213562373098,21.0,2
Jin Wu,5.2,0.0,5.1,0.0,11.0,1
Lenny Martinez,6.548648648648649,0.3133270647824743,6.448648648648648,0.3133270647824743,37.0,2
Laura M. Gilson,6.071428571428571,0.3315086110249228,5.932142857142857,0.3174154234129276,28.0,5
Rashed A. Al-Rashed,7.0,0.0,7.0,0.0,7.0,1
Henrik Michael Ronellenfitsch,5.59375,0.4464705337421494,5.7250000000000005,0.595294044989533,16.0,2
Zhuoxuan Li,4.609677419354839,0.6934508558579437,4.687096774193549,0.7627378256221177,31.0,3
Lucy Wei Du,6.0,0.0,6.0,0.0,2.0,1
Gerald Jonathan Wang,6.738,0.0485386443980462,6.738,0.0485386443980462,50.0,2
Siddharth Bajpai,0.0,0.0,0.0,0.0,0.0,1
Shibal Ibrahim,4.8,0.0,5.2,0.0,12.0,1
Ana Jevtic,6.0,0.0,5.9,0.0,13.0,1
Qiqi Wang,6.03531914893617,0.1932570888719885,5.954893617021276,0.2295404506179594,235.0,8
Mohammad Shafaet Islam,6.3,0.0,6.5,0.0,13.0,1
Aram W. Harrow,6.2,0.0,5.9,0.0,13.0,1
Sarah R. Geller,6.3,0.0,6.3,0.0,17.0,1
Michael Cameron,6.0,0.0,6.0,0.0,1.0,1
Reshma R. Rao,6.8,0.0,6.8,0.0,18.0,1
Ian Patrick Tracy,4.722033898305084,0.6148081681278054,4.637288135593221,0.8233660357594833,59.0,5
Yunjo Kim,6.18235294117647,0.2994805190907729,6.18235294117647,0.2994805190907729,17.0,2
Scott Howard Tan,6.220000000000001,0.2993325909419151,6.260000000000001,0.149666295470958,15.0,2
Jack Erdozain,6.409090909090909,0.1781447085660494,6.636363636363637,0.2226808857075616,11.0,2
Nathan M. Monroe,6.672727272727272,0.096209138584167,6.618181818181819,0.2886274157525006,11.0,2
Erin M. Fischell,5.9,0.1,5.8,0.0,10.0,2
Rui Chen,6.3,0.0,6.3,0.0,3.0,1
Eeshan Chetan Bhatt,7.0,0.0,6.5,0.0,3.0,1
William Ryan Hentschel,6.3,0.0,6.4,0.0,9.0,1
Andrew David Freeman,6.0,0.0,6.0,0.0,4.0,1
Uditbhan S. Rathore,5.5,0.0,5.5,0.0,4.0,1
Joel E. Schindall,5.895945945945946,0.4674367103247672,5.687837837837837,0.5716152322178211,74.0,10
Caroline Rosenzweig,6.733333333333333,0.0942809041582062,6.822222222222222,0.0628539361054709,18.0,2
Erick Y. Friis,6.344444444444444,0.4212708580028639,6.4,0.4588633299312072,36.0,5
Matthew D. Huggins,5.583333333333333,0.840469445541531,5.616666666666667,0.8101783068491086,24.0,4
Joshua James Elacqua,6.6,0.0,6.6,0.0,19.0,1
Sandra Khloe Shi Gordon,6.6,0.0,6.8,0.0,5.0,1
Xuefei Angelina Nou,6.6,0.0,6.8,0.0,9.0,1
Allison Mae Sheen,6.5,0.0,6.5,0.0,2.0,1
Sydney Leigh Solomon,6.0,0.0,6.0,0.0,10.0,1
Syed Muhammad Imaduddin,6.7,0.0,6.5,0.0,23.0,1
Ashwin Srinivasan Kumar,6.8,0.0,6.0,0.0,9.0,1
Tatiana Sofia Netterfield,5.1,0.0,4.1,0.0,8.0,1
Stanley B. Gershwin,5.4168604651162795,0.6591974712568394,5.169767441860466,0.686848171747578,172.0,11
Yunwei Mao,5.695238095238095,0.1252661565520562,5.576190476190477,0.1570706904997203,21.0,3
Ha Eun Kang,5.8,0.0,5.9,0.0,20.0,1
Abhinav Gupta,6.4,0.0,6.3,0.0,7.0,1
David Donald James Taylor,4.2,0.4242640687119284,4.2,0.5656854249492379,15.0,2
Richard T. Ibekwe,6.25,0.1500000000000003,6.450000000000001,0.0499999999999998,28.0,2
Macheng Shen,6.0,0.0,6.3,0.0,3.0,1
Margaret K. Trautner,6.3,0.0,6.3,0.0,4.0,1
Lingbo Zhang,3.8,0.0,3.3,0.0,6.0,1
Maysam Gorji Bandpay,6.6,0.0,6.5,0.0,17.0,1
Maytee Chantharayukhonthorn,6.905555555555555,0.0998455597533969,6.9,0.0,36.0,2
Ki-Tae Kim,6.2,0.0,6.3,0.0,6.0,1
Ruike Zhao,6.0,0.0,5.9,0.0,14.0,1
Benjamin Clive Cameron,6.084615384615384,0.3370600353877944,6.315384615384615,0.2106625221173715,13.0,2
Yihao Zhang,4.9,0.0,4.6,0.0,9.0,1
Melanie Tetreault-Friend,6.5,0.0,6.7,0.0,19.0,1
Mohammed N. Al Jashmi,6.6000000000000005,0.2449489742783178,6.6000000000000005,0.2449489742783178,7.0,2
Mohamad Hussein Mirhi,6.724454148471616,0.2250963575191296,6.7873362445414855,0.1571203069935245,229.0,13
Monica V. Pham,6.5,0.0,6.8,0.0,4.0,1
Yagnaseni Roy,6.7,0.0,6.9,0.0,7.0,1
Daniel A. Carballo,6.7,0.0,6.5,0.0,10.0,1
Ashin Pramod Modak,6.624615384615385,0.1673602923504298,6.700000000000001,0.1664100588675689,65.0,8
Priyanka M. Chatterjee,4.827777777777778,0.5268412743844788,4.827777777777778,0.5268412743844788,18.0,2
David A. Dow,6.548876404494383,0.20460213442994538,6.709737827715355,0.18526912955702238,534.0,24
Paula Do Vale Pereira,6.9,0.0,7.0,0.0,9.0,1
Eurah J. Ko,6.225,0.1299038105676657,6.775,0.1299038105676657,4.0,2
Jessica A. Artiles,6.25,0.57227615711298,6.425,0.4866980583482948,12.0,4
Dabin K. Choe,6.904000000000001,0.0720000000000001,6.952000000000001,0.0499599839871868,25.0,5
Norman Cao,7.0,0.0,7.0,0.0,3.0,1
Grace B. Connors,6.8,0.0,6.8,0.0,4.0,2
Fernando L. Nunez,5.0,0.0,5.3,0.0,3.0,1
Taylor Trelka,6.3,0.0,6.0,0.0,3.0,1
Gurvan Jodin,7.0,0.0,7.0,0.0,2.0,1
Geran Zhang,4.3,0.0,4.0,0.0,3.0,1
Randall Miller Briggs,6.254054054054055,0.254255239489551,6.22972972972973,0.3524929478802838,37.0,5
Thanh Long Vu,5.144444444444445,1.9499920860871385,5.105555555555556,1.9987418882393169,18.0,2
Inderraj Singh Grewal,6.5,0.0,6.3,0.0,11.0,1
Thibaut Louis Alexandre Divoux,6.625,0.4841229182759271,6.5125,0.6293597937587052,8.0,2
Dalia P. Leibowitz,6.0,0.0,6.4,0.0,7.0,1
Rameech N. McCormack,5.8,0.0,6.0,0.0,4.0,1
Jane Abbott Connor,6.697619047619047,0.2365305731150639,6.697619047619047,0.2365305731150639,42.0,6
Michael Schandorf,6.5,0.0,6.5,0.0,2.0,1
Alan Pradip Jasanoff,5.724137931034483,0.20112643546783,5.475862068965518,0.6262395555815918,29.0,3
Jonathan Edward Page,5.889473684210526,0.4529374731357929,5.863157894736842,0.4486359751816017,38.0,9
Jane M. Fessenden,6.7,0.0,6.7,0.0,3.0,1
Phillip Ou,6.666666666666667,0.2357022603955158,6.666666666666667,0.2357022603955158,3.0,2
Maple Wang,5.75,0.75,5.75,0.75,4.0,2
David C. Robertson,6.5,0.0,6.4,0.0,28.0,1
Laura Susana Tort Ayala,5.0,0.0,5.0,0.0,7.0,1
Attia Qureshi,5.658333333333334,1.0559027206876377,5.579166666666666,1.0152910775842667,24.0,2
Sal Amarasinghe,6.2,0.0,6.2,0.0,15.0,1
Stephanie Victoria Proule,5.466666666666667,1.744196726926817,5.466666666666667,1.744196726926817,9.0,3
Landon Y. Carter,6.610526315789474,0.0994444401457431,6.655263157894737,0.0497222200728718,38.0,2
Connor Dobson,6.0,0.0,6.0,0.0,3.0,1
Tyler Daniel Toth,5.7,0.0,6.2,0.0,6.0,1
Sonali Tripathy,6.4,0.0,6.0,0.0,5.0,1
Shahrin Islam,5.493548387096775,0.4478878631770118,5.648387096774193,0.4976531813077907,31.0,2
Emi Alexandra Lutz,6.7,0.0,6.6,0.0,16.0,1
Haley N. Strouf,6.9,0.0,6.9,0.0,18.0,1
Timothy Leonard Marquart,5.8,0.0,5.6,0.0,6.0,1
Alberto Ghibellini,6.386842105263159,0.3846878793813709,6.334210526315789,0.4372620049144771,38.0,6
Diego Manuel Sanchez Baralya,6.0,0.0,6.0,0.0,4.0,1
Meghan Nicole Maupin,6.3,0.0,6.4,0.0,6.0,1
Ann K. McInroy,6.5,0.0,6.6,0.0,8.0,2
Samira A. Okudo,6.0,0.0,6.0,0.0,1.0,1
John Howard,6.4,0.0,6.4,0.0,18.0,1
Cameron D. Douglas,6.666666666666667,0.2357022603955158,6.666666666666667,0.2357022603955158,3.0,3
Charlotte M. Folinus,7.0,0.0,7.0,0.0,1.0,1
Bryan R. Moser,5.5,0.7999999999999998,5.0,0.7000000000000002,6.0,2
Bruce Gregory Cameron,5.666666666666667,0.4714045207910317,5.0,0.0,3.0,2
Glen L. Urban,5.0,0.0,4.0,0.0,1.0,2
Blair Justin F. Reich,5.666666666666667,1.178511301977579,5.333333333333333,0.9428090415820634,3.0,2
Benjamin Linville-Engler,6.375,0.4841229182759271,6.375,0.4841229182759271,8.0,2
Fahad Punjwani,4.75,2.25,4.5,2.5,4.0,2
Grace Kim,6.414285714285716,0.2559496123881273,6.414285714285716,0.2559496123881273,14.0,3
Benjamin J. Peters,6.464285714285714,0.5119158359820993,6.409523809523809,0.5536930229999478,84.0,14
Janet Hongsun Yun,6.38,0.0979795897113272,6.58,0.342928563989645,5.0,2
Carmen J. Castanos,6.281481481481482,0.4100921640197457,6.4,0.3366501646120691,27.0,5
Angelica Girardello,6.0,0.0,6.0,0.0,2.0,1
Christopher Robert Saulnier,6.3,0.0,6.7,0.0,6.0,2
Rebecca Anna Smith,6.0,0.8944271909999161,6.2,0.6000000000000001,5.0,3
Lindsay M. Epstein,6.6,0.0,6.8,0.0,5.0,1
James V. Roggeveen,6.5,0.5,6.5,0.5,4.0,2
Caroline Sorensen,6.664285714285716,0.0479157423749957,6.799999999999999,8.881784197001252e-16,14.0,2
Abhishek Bajpayee,4.69655172413793,0.2484194986803843,4.80344827586207,0.0614915672418172,29.0,4
Abbas Munir Shikari,6.0,0.0,6.1,0.0,23.0,1
Luke A. Roberto,6.473684210526316,0.0964752777885436,6.531578947368421,0.2027511608869284,19.0,3
Eduardo Castello Ferrer,6.6,0.0,6.6,0.0,5.0,1
Grgur Tokic,6.659375,0.1497067445875434,6.753125,0.0499022481958476,32.0,2
Anoop Rajappan,6.4,0.0,6.5,0.0,17.0,1
Nadim Walid Chakroun,6.252941176470589,0.2199402246569403,6.564705882352941,0.1280678885710425,17.0,3
Evelyn Wang,5.95,0.31442588373675,5.757386363636363,0.3441920523558883,176.0,11
Zhengmao Lu,6.3,0.0,6.5,0.0,4.0,1
Leon R. Glicksman,6.162068965517243,0.4141459907420309,6.089655172413793,0.5801659175885584,203.0,22
Matthew Joseph Powell,6.8,0.0,6.8,0.0,15.0,1
Benjamin G. Katz,6.7,0.0,6.6,0.0,13.0,1
Meng Yee Chuah,6.55,0.1936491673103706,6.8,0.0,16.0,2
Thomas Michael Cervantes,6.327586206896552,0.3016009600782052,6.320689655172414,0.2218718336847642,29.0,3
Irina Gaziyeva,6.8,0.0,6.8,0.0,6.0,1
Alexander T. Jaffe,6.1,0.0,6.0,0.0,9.0,1
Abraham Shin,6.4,0.0,6.5,0.0,7.0,1
Tina Quach,6.7,0.0,6.7,0.0,6.0,1
Shiyan Gan,5.0,1.4142135623730951,4.866666666666666,1.5084944665313016,12.0,2
Benjamin Charles Druecke,6.595348837209303,0.4963604693384675,6.664534883720932,0.3392335992050873,172.0,20
Ethan M. Parsons,6.207407407407408,0.1998627787145489,5.955555555555555,0.1498970840359114,27.0,2
Themistocles Leonidas Resvanis,6.616666666666666,0.2052550355767906,6.661111111111111,0.1909204475271063,54.0,6
Luke A. Gray,6.2,0.0,6.6,0.0,11.0,1
Jing Lin,6.325925925925925,0.3796612452959846,6.372222222222222,0.3412486150652488,54.0,3
Rachel V. Mok,6.374666666666666,0.3350993219264335,6.488,0.2732325017270091,75.0,7
Ann Chen,6.8,0.0,6.8,0.0,11.0,2
Mark Jeunnette,5.346666666666667,1.009862476885948,5.44,0.913454979733539,15.0,3
Dhanushkodi Durai Mariappan,5.975,0.2165063509461096,6.075,0.3897114317029971,20.0,2
Abhinav Rao,6.0,0.0,6.0,0.0,2.0,2
Adam Gregory Stevens,5.2,0.0,5.0,0.0,5.0,1
Grace Li,6.8,0.0,6.8,0.0,24.0,1
Ivy Y. Chang,6.6,0.0,6.5,0.0,5.0,1
Shabnam Raayai Ardakani,5.796666666666667,0.5177837386399846,5.817777777777778,0.5102456440617111,90.0,6
Pranay Jain,6.0,0.0,6.1,0.0,30.0,1
Alexie M. Kolpak,5.081767955801105,0.6289069455455946,5.197237569060774,0.669908127553358,181.0,15
